Hogar;Persona;AnoNac;Sexo;Relacion;Viajes;LicenciaConducir;PaseEscolar;AdultoMayor;Estudios;Curso;Actividad;Ocupacion;1ctividad5mpresa;JornadaTrabajo;4onde5studia;4ir1ctividad3oordX;4ir1ctividad3oordY;4ir5studios3oordX;4ir5studios3oordY;NoViaja;Tarjeta2ip;Tarjeta22ip;Medio;3onoceTransantiago;NoUsaTransantiago;4iscapacidad;TieneIngresos;Ingreso;TramoIngreso;Ingreso6inal;TramoIngreso6inal;IngresoImputado;6actor_LaboralNormal;6actor_SabadoNormal;6actor_4omingoNormal;6actor_Laboral5stival;6actor_6indesemana5stival;6actor
100020;10002003;1977;1;3;2;3;2;2;7;4;1;5;1;1;1;323492,9786;6264121,901;1;1;1;1;1;11;2;7;J;132;235515;2;2;72,31979;1;1;1;1;31,93423
100070;10007001;1959;1;1;9;3;2;2;10;3;1;1;5;1;1;338672,2754;6267348,648;1;1;1;7764705;1;11;1;7;J;132;231227;2;2;59,07187;1;1;1;1;42,67481
100170;10017002;1956;2;2;2;1;2;2;9;5;1;2;5;1;1;338672,0894;6266596,355;1;1;3;2;1;7;J;1;600000;3;600000;3;0;1;1;1;276;1;391,53424
100262;10026201;1941;1;1;2;3;2;2;8;4;3;1;1;1;1;1;1;1;1;1;1;1;1;2;7;J;134;1385167;4;2;1;1;1;1;8835;44,50092
100270;10027001;1956;2;1;3;1;2;2;4;8;4;1;1;1;1;1;1;1;1;1;1;1;2;2;7;J;1;100000;1;100000;1;0;1;1;1;913;1;76,12838
100270;10027002;1982;1;3;2;3;4;2;2;10;4;1;5;2;1;1;337983,2439;6266171,063;1;1;1;1;1;2;2;7;J;131;82046;1;2;1;1;1;913;1;83,32851
100302;10030201;1965;1;1;4;3;2;2;11;5;1;3;7;1;1;338672,72;6266273,67;1;1;1;5517756;1;11;2;7;J;133;526495;3;2;1;5480;1;1;1;38,63192
100322;10032201;1947;2;1;2;1;2;2;5;4;1;2;2;1;1;333732,5499;6261246,379;1;1;1;1;1;7;2;2;J;137;325317;2;1;328,174;1;1;1;1;121,27241
100322;10032202;1945;1;2;2;3;2;2;5;4;1;2;2;1;1;333732,5499;6261246,379;1;1;1;1;1;7;2;2;J;137;405535;3;1;350,6362;1;1;1;1;110,54639
100350;10035001;1983;2;1;4;3;2;2;10;4;1;2;5;4;1;338788,3062;6266701,254;1;1;3;2;1;7;J;131;195529;1;2;1;1;1;316;1;84,37682
100413;10041302;1987;2;3;2;1;2;2;7;5;1;5;1;1;1;338036,8515;6257131,965;1;1;3;7;1;7;J;132;361607;2;2;213,1779;1;1;1;1;88,26551
100461;10046103;1974;1;4;2;3;2;2;5;3;1;5;1;1;1;344011,3642;6266291,667;1;1;1;1;1;4;2;7;J;131;168412;1;2;1;1;1;276;1;1,71881
100472;10047201;1968;2;1;2;3;2;2;5;4;1;5;5;1;1;345404,0236;6287592,803;1;1;3;2;1;7;J;134;802472;4;2;126,414;1;1;1;1;39,86092
100490;10049002;1931;1;4;2;1;2;2;4;8;3;1;1;1;1;1;1;1;1;1;1;1;11;2;7;J;131;127072;1;2;284,6325;1;1;1;1;46,55182
100510;10051005;1984;1;3;2;1;2;2;5;4;1;5;1;1;1;337482,4333;6264736,39;1;1;1;1;1;11;2;7;J;131;179873;1;2;35,67239;1;1;1;1;33,40598
100541;10054101;1958;1;1;6;2;2;2;4;8;1;5;5;1;1;338640,2883;6268365,284;1;1;1;1;1;11;2;7;J;132;343831;2;2;55,72253;1;1;1;1;38,5212
100592;10059202;2001;2;3;2;1;1;2;4;6;2;1;1;1;4;1;1;338641,4827;6266087,138;1;1;1;9;2;7;J;2;0;0;0;0;0;103,7543;1;1;1;1;97,72949
